phase,benchmark_id,sample_count,mean_ns,mean_ci_lower_ns,mean_ci_upper_ns,median_ns,median_ci_lower_ns,median_ci_upper_ns,confidence_level
baseline,d4/la_stack_det_via_lu,100,14.411485964646623,14.376803863967712,14.442563630125983,14.448818945101834,14.429619465413968,14.47571409957581,0.95
baseline,d4/la_stack_dot,100,0.6811659026068848,0.6798127177198138,0.6827198570679541,0.6795957264719814,0.6794107352092228,0.6800319751796344,0.95
baseline,d4/la_stack_inf_norm,100,2.2291492857943562,2.224747407764926,2.234310047945247,2.2292751061255,2.225391410596478,2.230587981412558,0.95
baseline,d4/la_stack_ldlt,100,21.268810802474047,21.160268677505197,21.3911921801984,21.137642787347982,21.09816801844912,21.171484657471375,0.95
baseline,d4/la_stack_ldlt_solve,100,22.941680614699425,22.899401579857365,22.98331057044305,22.93150323597907,22.900540704307687,22.97316555017988,0.95
baseline,d4/la_stack_lu,100,13.94647574898939,13.924356191782746,13.966864754218147,13.977633449875297,13.942079264132545,13.993157900570505,0.95
baseline,d4/la_stack_lu_solve,100,21.988326693875003,21.932303231252437,22.052976673769116,21.92950721888731,21.90028578559025,21.96772262013432,0.95
baseline,d4/la_stack_norm2_sq,100,0.46116081771787415,0.45975159131021487,0.46272492134634363,0.46055136772730737,0.4593733621593291,0.4610255950178814,0.95
baseline,d4/la_stack_solve_from_ldlt,100,2.5090571378222792,2.49396713267376,2.5255515710854195,2.466343427709578,2.4649002744516775,2.469210798724158,0.95
baseline,d4/la_stack_solve_from_lu,100,3.9674308924806683,3.9610160010344133,3.9737660894827553,3.9733737740840294,3.9636710042761587,3.9772183465587223,0.95
baseline,d4/nalgebra_cholesky,100,7.467294914805713,7.445140156253455,7.493287492769935,7.470138006925852,7.447441229739445,7.481269589517012,0.95
baseline,d4/nalgebra_cholesky_solve,100,10.44036152418999,10.39151038004791,10.501022461379717,10.378239304933004,10.370538524252426,10.385190063997275,0.95
baseline,d4/nalgebra_det_from_cholesky,100,0.49434248596817204,0.4913924264478061,0.4974498437090022,0.4901527736640667,0.48919111688314537,0.49104120441711785,0.95
baseline,d4/nalgebra_det_from_lu,100,0.5853081326625731,0.5830083758240558,0.587734859278859,0.5813789572655239,0.5807165685605722,0.5816483012835133,0.95
baseline,d4/nalgebra_det_via_lu,100,30.01883904902533,29.95913604511082,30.083396296973984,30.000059894391974,29.96215892046709,30.044589670874757,0.95
baseline,d4/nalgebra_dot,100,0.6270319801361545,0.6256050238192301,0.628653356130069,0.6258106070284358,0.6248136542648987,0.6266340339694298,0.95
baseline,d4/nalgebra_inf_norm,100,1.956122515045959,1.951161490763146,1.9601886998155242,1.9611369334591018,1.9594062897261626,1.962954026640893,0.95
baseline,d4/nalgebra_lu,100,29.1407140728728,29.085730816297872,29.2026296478797,29.11351897608393,29.055764792996943,29.15906954005866,0.95
baseline,d4/nalgebra_lu_solve,100,51.62204137769297,51.42501855009974,51.82284021753105,51.73926857369151,51.47900780022614,51.91779016092275,0.95
baseline,d4/nalgebra_norm,100,0.6411304213121218,0.6389564841757249,0.6438056271298148,0.6386929097131409,0.6376423865991362,0.6404612525781493,0.95
baseline,d4/nalgebra_norm_squared,100,0.5045974238058539,0.5023272638560268,0.5071405094960857,0.5042594889801099,0.5006503899315753,0.5057861544461538,0.95
baseline,d4/nalgebra_solve_from_cholesky,100,5.312093604935163,5.281380970191955,5.348007245005562,5.262307110271493,5.248326403903518,5.276968860238254,0.95
baseline,d4/nalgebra_solve_from_lu,100,5.670320322926594,5.655226520120907,5.685497091186039,5.692715912911185,5.628398803993912,5.710440688749125,0.95
baseline,d5/delaunay_scaled_norm,100,3.059305781712364,3.050092799662158,3.069310668031259,3.0608343091646604,3.0506850315438863,3.0673266694714534,0.95
baseline,d5/faer_det_from_ldlt,100,1.2196755960414405,1.2162897040051301,1.22334468877329,1.2190249196316412,1.2168381801729677,1.2214995883916588,0.95
baseline,d5/faer_det_from_lu,100,1.4783243052438795,1.473299494121114,1.4861073839760335,1.4770256550268943,1.4751936389856528,1.4797912596850908,0.95
baseline,d5/faer_det_via_lu,100,230.43645149227416,227.39123967789777,233.67592534666014,223.2819380094337,221.9447913467211,224.8924909959958,0.95
baseline,d5/faer_dot_native,100,2.8284212451517483,2.807736599628324,2.8494656405194907,2.765179710496594,2.7579389823434375,2.836333917661378,0.95
baseline,d5/faer_inf_norm,100,3.158061229552098,3.1547222143443836,3.161604290585087,3.159045138039619,3.15767787044787,3.1606941315928827,0.95
baseline,d5/faer_ldlt,100,144.74196424636978,144.21417665808514,145.29442682242413,144.03046440227303,143.60505960867613,144.57351766832062,0.95
baseline,d5/faer_ldlt_solve,100,234.70797668415295,231.26605606862168,238.15653081715467,234.29381594515309,231.2199383949384,245.99130708001675,0.95
baseline,d5/faer_lu,100,222.86447077711307,219.7894634437068,226.06910405078693,217.68227899454712,214.5903155983801,219.9681050132663,0.95
baseline,d5/faer_lu_solve,100,356.6929798292104,348.04540182662515,365.55405798288535,326.84830597342926,324.0143975251199,361.58151429914557,0.95
baseline,d5/faer_norm2_sq,100,4.130954485603865,4.125495986682615,4.13781808462883,4.127840283782909,4.125384730273367,4.131053480439033,0.95
baseline,d5/faer_norm_l2,100,14.383485809043071,14.306911519866802,14.464481514971508,14.317726458445534,14.23910557494516,14.395529063381058,0.95
baseline,d5/faer_solve_from_ldlt,100,85.47540696630296,79.2068421658364,91.88862190954988,63.4258308050956,63.27379057924889,63.647973689794185,0.95
baseline,d5/faer_solve_from_lu,100,93.4936042389602,92.54021931331191,94.44537004992762,93.5903394889358,91.59394964056631,94.99906308395661,0.95
baseline,d5/iterative_f64_hypot,100,8.146056269537178,8.128019224864648,8.164079077521315,8.16259285529635,8.14834976752699,8.174736964299571,0.95
baseline,d5/la_stack_det,100,39.47990262958914,39.38622183365855,39.57923940244671,39.40608349392491,39.331896586305106,39.57609175275173,0.95
baseline,d5/la_stack_det_from_ldlt,100,0.9463485229393993,0.9453453216932153,0.9475594520916046,0.945998499387006,0.945682435085262,0.9462631978268021,0.95
baseline,d5/la_stack_det_from_lu,100,1.1022807491342284,1.100991371295518,1.103925565405003,1.1015983796470554,1.101183127274346,1.1021064106416207,0.95
baseline,d5/la_stack_det_via_lu,100,44.810532233799876,41.21775024808369,48.44785587538459,32.12765795261888,32.03899354738037,32.281886790833774,0.95
baseline,d5/la_stack_dot,100,0.7942864291331091,0.7903444694616747,0.7982258494597455,0.7993681643595631,0.7983484535498173,0.7997831421671451,0.95
baseline,d5/la_stack_inf_norm,100,3.3994097413934043,3.3947227543083436,3.4042115086176628,3.40520802972686,3.400891385213406,3.4074695098138945,0.95
baseline,d5/la_stack_ldlt,100,40.62475264269503,40.43948685056485,40.83696310775769,40.470410957484475,40.36550055366444,40.600816328813295,0.95
baseline,d5/la_stack_ldlt_solve,100,55.25320110426328,53.95713728013855,56.6489575478474,52.33981344478012,51.943685420419,52.54191533734165,0.95
baseline,d5/la_stack_lu,100,32.11745589296096,32.010612428887654,32.23005846955458,32.01409361038918,31.93349734133077,32.05575736145043,0.95
baseline,d5/la_stack_lu_solve,100,57.921040535265405,53.82856294994825,62.19635963656261,44.3075005748926,43.90222582203988,44.79851453088318,0.95
baseline,d5/la_stack_norm2_sq,100,0.5247607484186609,0.5242960537493687,0.5253422130440236,0.5241240507429435,0.5239672624657215,0.5245614023444378,0.95
baseline,d5/la_stack_solve_from_ldlt,100,3.8879495191644495,3.8797918248334256,3.896608909325678,3.8811172441569823,3.8725555178656603,3.88765459281503,0.95
baseline,d5/la_stack_solve_from_lu,100,6.016741243371613,6.004449502416999,6.031427804453652,6.00700162965505,6.001064013226627,6.012031768250008,0.95
baseline,d5/nalgebra_cholesky,100,25.68336407128611,25.203599850741057,26.157194386340656,26.101170756467255,25.119010115582,26.503605799574927,0.95
baseline,d5/nalgebra_cholesky_solve,100,42.39326253796646,41.52676969553603,43.3653498995818,40.35144779692335,40.305128310577395,40.39786251464602,0.95
baseline,d5/nalgebra_det_from_cholesky,100,0.5792197542937748,0.5775267042298566,0.5809283588463652,0.5793788960394208,0.5787016756266163,0.5804396922460944,0.95
baseline,d5/nalgebra_det_from_lu,100,0.6641716773947103,0.6600486266745745,0.6687803624379107,0.6542780582691968,0.653837969806359,0.6552444757609046,0.95
baseline,d5/nalgebra_det_via_lu,100,54.767863508911944,54.67874505492917,54.85809735954635,54.75571810725266,54.65296924599508,54.897429070927785,0.95
baseline,d5/nalgebra_dot,100,0.7504496300827277,0.7460974005504986,0.7549304445702828,0.7372784981706194,0.7326144987663907,0.7613788156414177,0.95
baseline,d5/nalgebra_inf_norm,100,3.1625413704918115,3.1567612140327843,3.168152320412406,3.1673625039640854,3.1642272055221903,3.172139539726644,0.95
baseline,d5/nalgebra_lu,100,55.06662609500352,54.95364241445004,55.18194077931638,55.05506793569608,54.939011361822146,55.15979818515397,0.95
baseline,d5/nalgebra_lu_solve,100,72.68086559798051,71.04207979773082,74.47069203080767,69.0025585241594,68.86491194918514,69.16905109997215,0.95
baseline,d5/nalgebra_norm,100,0.7589806036731747,0.757698332414917,0.7603612179515189,0.759365256885302,0.7584044521818387,0.7599739226658506,0.95
baseline,d5/nalgebra_norm_squared,100,0.5636749636630933,0.5632396547764389,0.5642456676811949,0.5635896888189239,0.5633349610264256,0.5637115816370926,0.95
baseline,d5/nalgebra_solve_from_cholesky,100,8.888439280566196,8.864129094562209,8.91762000143338,8.854477908301536,8.845236263909241,8.864810105513667,0.95
baseline,d5/nalgebra_solve_from_lu,100,8.818487185585504,8.802364471244948,8.835072922306562,8.815281644877496,8.80574205518534,8.838854561875502,0.95
baseline,d64/delaunay_scaled_norm,100,47.29827841727225,46.9846079818715,47.62780527084714,47.02377056876857,46.4444124657938,47.84346634259915,0.95
baseline,d64/faer_det_from_ldlt,100,20.313892228753335,20.216104296427588,20.433966948987567,20.20228804494569,20.150360948167666,20.259886966535355,0.95
baseline,d64/faer_det_from_lu,100,21.225101440010484,21.134949145848275,21.336598052026815,21.115244063421947,21.091019064312448,21.1613604740265,0.95
baseline,d64/faer_det_via_lu,100,10561.570646307058,10541.459219044507,10584.041493966679,10554.939784243217,10546.162218045112,10562.82456140351,0.95
baseline,d64/faer_dot_native,100,8.335283039949044,8.31466571207252,8.358971444805423,8.303418843198086,8.296584960128259,8.306347293581153,0.95
baseline,d64/faer_inf_norm,100,1538.1298376525526,1535.2710864436262,1540.9074245145182,1539.8378636835646,1535.3455770484677,1543.1198646806854,0.95
baseline,d64/faer_ldlt,100,8801.82014357323,8790.887233515736,8813.545668481058,8809.085778443576,8787.935113610785,8815.610759938194,0.95
baseline,d64/faer_ldlt_solve,100,10154.555776011699,10133.747004695266,10178.972600754154,10147.293425804055,10130.908397841895,10156.142857142857,0.95
baseline,d64/faer_lu,100,10420.4636829647,10397.318790690553,10447.668706007202,10410.0506840796,10395.8069760101,10431.587258454107,0.95
baseline,d64/faer_lu_solve,100,12103.518785588583,12086.445462116411,12120.094960459975,12108.782627752282,12092.033074648929,12120.978128313891,0.95
baseline,d64/faer_norm2_sq,100,6.188516549194564,6.1817983879815905,6.197412302505369,6.191843128619335,6.187453683614669,6.194414757315534,0.95
baseline,d64/faer_norm_l2,100,41.230603773884006,41.05142953342401,41.45181552328675,41.06962877704015,40.9434183819085,41.190242705058196,0.95
baseline,d64/faer_solve_from_ldlt,100,1267.795770624091,1264.7231376707032,1271.2272138797643,1264.6735002483326,1263.7592867246185,1266.3605380643012,0.95
baseline,d64/faer_solve_from_lu,100,1674.062098500166,1671.497035999547,1676.6539134191664,1674.5171623643846,1671.6792929292928,1677.1226979217042,0.95
baseline,d64/iterative_f64_hypot,100,460.03383425684666,457.63348723848384,462.37612022043,467.24489331201124,467.1209072489869,467.311236296242,0.95
baseline,d64/la_stack_det,100,15103.56762087606,15054.021704032142,15152.03102654723,15207.69527540361,15170.642301392301,15247.474747474747,0.95
baseline,d64/la_stack_det_from_ldlt,100,22.52324998308297,22.46006466137772,22.58071707516919,22.571496369881537,22.535721624350693,22.618762215789605,0.95
baseline,d64/la_stack_det_from_lu,100,22.987634081313715,22.923477972997652,23.05827403159569,22.98371432125439,22.949642913604933,23.023720654340735,0.95
baseline,d64/la_stack_det_via_lu,100,15081.012052903094,15015.878551065987,15142.913804522968,15205.365616884133,15174.982733391864,15233.227392449517,0.95
baseline,d64/la_stack_dot,100,10.679565393578212,10.64059215143797,10.725290946008757,10.667295877605513,10.632608020187991,10.6903019269308,0.95
baseline,d64/la_stack_inf_norm,100,614.7868679005405,612.6533816099796,617.3781798957438,612.67706166137,612.2382292039524,614.050907006032,0.95
baseline,d64/la_stack_ldlt,100,19624.105102051053,19576.166983925184,19675.94131110345,19636.022176659128,19598.41628959276,19652.870674288526,0.95
baseline,d64/la_stack_ldlt_solve,100,21917.162957923116,21859.20075273606,21979.745446418678,21849.512989267678,21787.99941520468,21901.756535947712,0.95
baseline,d64/la_stack_lu,100,15017.53931797962,14998.924482949209,15037.278879097325,15020.95056561086,14988.802871148459,15033.46310851927,0.95
baseline,d64/la_stack_lu_solve,100,17290.372474932858,17222.320029369406,17358.03302620136,17224.654903709925,17163.15221167673,17438.465935672517,0.95
baseline,d64/la_stack_norm2_sq,100,10.651354111055646,10.610804016746416,10.697152803009324,10.631014261815825,10.60027164012773,10.654554905395898,0.95
baseline,d64/la_stack_solve_from_ldlt,100,1458.2021854423415,1453.7236569068089,1463.8154721774195,1456.2225372793134,1452.6942392909896,1458.210241260463,0.95
baseline,d64/la_stack_solve_from_lu,100,2535.544234712632,2522.7099169631306,2550.451206479083,2516.262600961909,2512.1679488023165,2522.4009663797306,0.95
baseline,d64/nalgebra_cholesky,100,11493.192883100342,11469.878253100462,11519.565259733112,11475.384627998501,11460.926773455378,11503.222408026755,0.95
baseline,d64/nalgebra_cholesky_solve,100,12118.551419660276,12100.970079510069,12137.73385402073,12116.365725802745,12089.861920516192,12144.257486878667,0.95
baseline,d64/nalgebra_det_from_cholesky,100,8.241386273370722,8.221217745593226,8.262545382760052,8.249940396615429,8.22330499722943,8.27633120054741,0.95
baseline,d64/nalgebra_det_from_lu,100,8.521805550579444,8.499375581891004,8.543313905479902,8.536442509084106,8.511947977418235,8.552050555843072,0.95
baseline,d64/nalgebra_det_via_lu,100,13434.056373044348,13412.257711024857,13458.153805660593,13413.817640677491,13399.535013810404,13429.996992481203,0.95
baseline,d64/nalgebra_dot,100,8.913877327445476,8.899292311319922,8.928507379169838,8.92392904532326,8.907974795956473,8.933325085968718,0.95
baseline,d64/nalgebra_inf_norm,100,1094.8680192734917,1088.2384313941861,1102.4568105550945,1087.784251947252,1084.2400709526694,1089.311591928752,0.95
baseline,d64/nalgebra_lu,100,12976.720680840519,12947.558019368964,13008.792556462204,12926.12658877558,12913.189102564102,12940.517556534105,0.95
baseline,d64/nalgebra_lu_solve,100,14352.795146859136,14318.948727841667,14389.235387200357,14313.979335187058,14297.097222222223,14348.511153198653,0.95
baseline,d64/nalgebra_norm,100,7.5668951381133365,7.557088116824472,7.577249419153876,7.5729203386772985,7.562389242045517,7.576199459480035,0.95
baseline,d64/nalgebra_norm_squared,100,7.4554184189053965,7.443996162547655,7.468022548938956,7.4578412026441825,7.450259072767171,7.464919856559348,0.95
baseline,d64/nalgebra_solve_from_cholesky,100,1249.0380047998456,1244.3903503697265,1254.385211921089,1246.7030362260193,1242.615408133769,1248.617496993923,0.95
baseline,d64/nalgebra_solve_from_lu,100,795.4409230512227,793.7780574984387,797.1592987708259,793.315832947677,792.8642046133209,793.8954392041923,0.95
baseline,d8/delaunay_scaled_norm,100,5.251314547895496,5.234569346654188,5.270811197426597,5.237992721308114,5.225824256267386,5.2505654753739535,0.95
baseline,d8/faer_det_from_ldlt,100,1.976315344024613,1.9518739960287554,2.0070742412660905,1.9384033907082956,1.932811706411892,1.9413545659412752,0.95
baseline,d8/faer_det_from_lu,100,2.233924979119171,2.2128174788827275,2.2596179974956163,2.203885956236391,2.2019173139860415,2.2055803639884513,0.95
baseline,d8/faer_det_via_lu,100,293.1932375251413,292.3157892902726,294.0656086489961,294.0194295712087,292.08674362951575,294.74423111437136,0.95
baseline,d8/faer_dot_native,100,2.6441338221563826,2.637176896968933,2.6512680461506037,2.6425050473708547,2.634956310705547,2.6520939194157696,0.95
baseline,d8/faer_inf_norm,100,8.04638496816908,8.033522261633449,8.061779418438311,8.047428667640643,8.038237430057094,8.05307003674015,0.95
baseline,d8/faer_ldlt,100,215.48762040913465,214.90662905507583,216.0760852822629,215.18860561660563,214.538894634777,216.06437869822486,0.95
baseline,d8/faer_ldlt_solve,100,296.60251336473726,294.9934594729206,298.2203757987653,296.70276521178465,291.94465177890953,300.7367145820984,0.95
baseline,d8/faer_lu,100,275.82765493556826,274.8821195322635,276.7748293998451,275.81565750813945,273.37038569407247,277.33431767648693,0.95
baseline,d8/faer_lu_solve,100,401.8920081868432,399.40278195837743,404.4324521280376,401.4003419166195,396.02358647682604,407.0685093415357,0.95
baseline,d8/faer_norm2_sq,100,4.209942563470207,4.1956477591529655,4.2246068563599435,4.2061410588498775,4.173699778876633,4.226582380109274,0.95
baseline,d8/faer_norm_l2,100,16.10706599741056,16.058032962539045,16.15640258892435,16.10116869787211,16.046861099028263,16.161633979722968,0.95
baseline,d8/faer_solve_from_ldlt,100,71.20650706889825,71.04049877508051,71.38874245267064,71.06143350035465,70.84120475490315,71.13362820481917,0.95
baseline,d8/faer_solve_from_lu,100,99.22860270108822,98.94373693438773,99.51374072234114,99.48899736596803,99.02821439891063,99.62078574195593,0.95
baseline,d8/iterative_f64_hypot,100,18.884250209846368,18.81393669442806,18.968663276295917,18.828470726516088,18.779789298953975,18.865798713881816,0.95
baseline,d8/la_stack_det,100,91.09548977000495,90.7893715257033,91.41764993942806,90.71923503322327,90.46215167964226,90.9622360091573,0.95
baseline,d8/la_stack_det_from_ldlt,100,1.3118844143754267,1.3089776814524774,1.3150712442933696,1.308435840033225,1.3061941017349838,1.3114203797861312,0.95
baseline,d8/la_stack_det_from_ldlt_balanced_range,100,8.899669457466995,8.872848364388707,8.926511666558486,8.888345590954245,8.872147836567605,8.913674122024695,0.95
baseline,d8/la_stack_det_from_lu,100,1.4607665067929088,1.4587013478230597,1.4629473742177648,1.4598180622196517,1.4583592408232178,1.4628869833591596,0.95
baseline,d8/la_stack_det_from_lu_balanced_range,100,9.760830542658878,9.71027641925685,9.810889651812026,9.743603100715918,9.696002071212355,9.810770754847088,0.95
baseline,d8/la_stack_det_via_lu,100,84.46166402536709,84.20914665036634,84.7360200023806,84.1126985859081,83.88189430727093,84.38582891736803,0.95
baseline,d8/la_stack_dot,100,0.9403532672171698,0.9373454473901759,0.9439304774194069,0.9393722181840998,0.9372276078264564,0.9416959488074149,0.95
baseline,d8/la_stack_inf_norm,100,8.377454957386357,8.365276991237735,8.390009753317145,8.383052682821202,8.3669134392449,8.394493888634514,0.95
baseline,d8/la_stack_ldlt,100,91.09988212781231,90.66333355592117,91.53838612917907,90.68625213726995,89.68784665403446,92.30551049255547,0.95
baseline,d8/la_stack_ldlt_ill_conditioned,100,91.27329899368246,90.85897329782718,91.69140872425041,91.1598427473534,89.91517760525846,92.64207623504923,0.95
baseline,d8/la_stack_ldlt_solve,100,100.95958358948465,100.64807553436681,101.2758451668084,100.8861444627193,100.56537828947368,101.13264152352748,0.95
baseline,d8/la_stack_lu,100,82.15860770422522,81.94387899061861,82.38006047185073,82.16753007379688,81.98027203149698,82.44180015947649,0.95
baseline,d8/la_stack_lu_ill_conditioned,100,82.00670583380678,81.69580403288907,82.33446011554801,81.87717027486251,81.50384719860166,82.07037155139834,0.95
baseline,d8/la_stack_lu_pivoting,100,90.9690776595279,90.67512733983527,91.29648791632555,90.75693236714976,90.5796485260771,90.88937361111111,0.95
baseline,d8/la_stack_lu_solve,100,137.61292101539775,136.0478142180918,139.16396379423009,137.36038883699405,135.69560047895078,143.11210418485115,0.95
baseline,d8/la_stack_norm2_sq,100,0.6751845958168944,0.669460064723117,0.6823065393253076,0.6630025127348881,0.6623514399906698,0.670689702852506,0.95
baseline,d8/la_stack_solve_from_ldlt,100,8.077434173961286,8.064185965952369,8.092553307337077,8.07795182585953,8.071125255569184,8.0851973528909,0.95
baseline,d8/la_stack_solve_from_lu,100,13.39217580831289,13.300822897360044,13.53799146619626,13.324863047565813,13.303189665207153,13.339757410396965,0.95
baseline,d8/nalgebra_cholesky,100,98.20295651180214,97.76808098984232,98.71129976381631,97.69041945418724,97.25175370226033,98.13910612764201,0.95
baseline,d8/nalgebra_cholesky_solve,100,139.56099641972224,138.41123581920434,140.7109983280902,142.04424782382623,134.5263408362806,144.41083625415655,0.95
baseline,d8/nalgebra_det_from_cholesky,100,0.8788561864057141,0.8745908312589147,0.8832355824378265,0.8723459284164861,0.8632474784815944,0.8832586712324284,0.95
baseline,d8/nalgebra_det_from_lu,100,0.9758250884100497,0.9704659949010729,0.9809841438535388,0.9853597534351481,0.9824232725392966,0.9910489525270522,0.95
baseline,d8/nalgebra_det_via_lu,100,144.4191749445642,144.14007911793593,144.70686730062744,144.21997130210244,143.92196117644377,144.64664707311118,0.95
baseline,d8/nalgebra_dot,100,1.1173070435463444,1.116527028796019,1.1184476058421389,1.1173173909201215,1.117102926176363,1.1175329092884168,0.95
baseline,d8/nalgebra_inf_norm,100,7.97540392338305,7.963309837699601,7.987628416023831,7.984376175206871,7.965114129728516,7.996669691750529,0.95
baseline,d8/nalgebra_lu,100,144.36709386534167,143.92203551187126,144.83043223573193,144.0248023325081,143.6707151422229,144.46397985552076,0.95
baseline,d8/nalgebra_lu_solve,100,168.86944911334567,167.46664764322065,170.31372933103205,165.93327075645942,164.8158130758386,168.9136037004555,0.95
baseline,d8/nalgebra_norm,100,1.0493482452508216,1.0348699213970203,1.0624700312112312,1.0697679712765735,1.0677796518278944,1.0717116364958421,0.95
baseline,d8/nalgebra_norm_squared,100,0.689170555263054,0.687230475059272,0.6912301436514376,0.6834602776278907,0.682972898278925,0.684927905406009,0.95
baseline,d8/nalgebra_solve_from_cholesky,100,21.13249230834867,21.03596731512316,21.25450252438861,21.00395988003335,20.97584618728522,21.022343920380187,0.95
baseline,d8/nalgebra_solve_from_lu,100,15.96431553998279,15.929939457239374,16.00015121784687,15.952043012868877,15.929072854588167,15.996979269078821,0.95
baseline,exact_d2/det,100,0.4588392866841711,0.4530378178005241,0.4649112356289649,0.43847576051642734,0.43771116413319694,0.44014508325985335,0.95
baseline,exact_d2/det_direct,100,0.45997463122714977,0.454028068792735,0.46616706823525483,0.4389020864431492,0.4380179728642223,0.4427072597382428,0.95
baseline,exact_d2/det_direct_with_errbound,100,1.7083001879781616,1.7067871286490677,1.7103428099389302,1.707590361999432,1.7070745586021363,1.7081829879281933,0.95
baseline,exact_d2/det_errbound,100,1.6603284229914985,1.643247053909174,1.686030653092138,1.6517834250166323,1.6332174430567585,1.6587981067136037,0.95
baseline,exact_d2/det_exact,100,110.90537385735237,110.6038104779258,111.26404769418212,110.54949764112055,110.4165319475389,110.67008305854891,0.95
baseline,exact_d2/det_exact_f64_result,100,71.56612378490145,71.33570883601266,71.8536503288328,71.30418634861795,71.22932589901015,71.45005551093683,0.95
baseline,exact_d2/det_exact_rounded_f64,100,72.91648102209612,72.76384629749927,73.08635706173234,72.70349950837755,72.59951086170598,72.74977731468684,0.95
baseline,exact_d2/det_sign_exact,100,2.728144312502053,2.7232394799812454,2.73404826251118,2.7246048207347155,2.723521870369656,2.725285210808588,0.95
baseline,exact_d2/solve_exact,100,7054.969368063486,7044.809563054287,7065.211174722395,7056.953172846123,7048.471785248601,7067.765092544542,0.95
baseline,exact_d2/solve_exact_f64_result,100,8273.423228596615,8264.900530723253,8282.219351728932,8275.0384273637,8263.977615440115,8283.70412087912,0.95
baseline,exact_d2/solve_exact_rounded_f64,100,7477.146824714707,7469.0851113356,7485.112091009183,7483.854729782202,7465.414980750846,7492.640016564647,0.95
baseline,exact_d3/det,100,0.8249594979377731,0.8230638171337528,0.8270413744238723,0.8199098141277079,0.8197211574959417,0.8202812765941737,0.95
baseline,exact_d3/det_direct,100,0.8235149002354899,0.8217498850359183,0.8256719582085388,0.8196496853790022,0.819450016342423,0.8199153562751998,0.95
baseline,exact_d3/det_direct_with_errbound,100,3.351786980218337,3.3487027806950755,3.3559210138906073,3.351294461220312,3.349721136241599,3.3519037902029045,0.95
baseline,exact_d3/det_errbound,100,3.299084627653103,3.2967993736405043,3.3024955321927973,3.297382728745932,3.2966626351444424,3.2988260711232167,0.95
baseline,exact_d3/det_exact,100,370.88317011837796,370.18066920306046,371.63251625405405,370.6210303452962,369.86403420087237,371.50005831882476,0.95
baseline,exact_d3/det_exact_f64_result,100,339.17248454443353,338.34584337460757,340.07008553509723,338.5062526186821,337.96742945629734,339.2069127868093,0.95
baseline,exact_d3/det_exact_rounded_f64,100,340.7787889320448,339.94741734333627,341.65555709179455,340.13469534949354,338.8381139384934,341.2326068550284,0.95
baseline,exact_d3/det_sign_exact,100,4.71998213079706,4.710437436588219,4.731191013455751,4.707080172922456,4.703410948268171,4.708769129011382,0.95
baseline,exact_d3/solve_exact,100,30905.319783004932,30831.61798547033,30984.405395480462,30841.78669716028,30782.165945165943,30891.305627705628,0.95
baseline,exact_d3/solve_exact_f64_result,100,32801.03486379174,32757.181990056524,32844.56991456908,32798.86160990165,32755.004207025,32869.90811339198,0.95
baseline,exact_d3/solve_exact_rounded_f64,100,31478.142126400922,31410.94395901844,31545.96528194714,31458.35763888889,31348.545350609755,31602.896875,0.95
baseline,exact_d4/det,100,3.209103882817725,3.2049085972705686,3.214526742223024,3.2107365390289107,3.2073757625246007,3.21233074246595,0.95
baseline,exact_d4/det_direct,100,2.384046366546539,2.3801874730405155,2.388863702354106,2.381474667849078,2.3799999033543298,2.382708612464108,0.95
baseline,exact_d4/det_direct_with_errbound,100,6.819226276559658,6.807915812904829,6.832283416180191,6.808852637289467,6.8048633104768035,6.812232553558011,0.95
baseline,exact_d4/det_errbound,100,6.722335935514702,6.717373380874751,6.729297148452395,6.7250463620252106,6.720992575431982,6.726573551619592,0.95
baseline,exact_d4/det_exact,100,1216.9394803882176,1213.3919741493355,1220.691762893526,1215.8668534223154,1213.1349449204406,1219.8847409220725,0.95
baseline,exact_d4/det_exact_f64_result,100,1170.0736387558784,1166.221873404025,1173.9731145908638,1167.6428712048482,1161.2254407063178,1173.5005889281508,0.95
baseline,exact_d4/det_exact_rounded_f64,100,1178.1153599286736,1173.8804771448104,1182.6823042332271,1171.4858209981605,1169.1150100692432,1174.6918181526723,0.95
baseline,exact_d4/det_sign_exact,100,7.705737807471204,7.69612426732867,7.71581469027619,7.710156944765581,7.704916203751171,7.7126271970046645,0.95
baseline,exact_d4/solve_exact,100,80460.17924024795,80245.7126488253,80693.69953986515,80394.59314790671,80267.51219512195,80493.11221322537,0.95
baseline,exact_d4/solve_exact_f64_result,100,83515.87660053423,83325.14585930109,83723.63858136184,83385.52847222221,83236.68981481482,83625.90922619047,0.95
baseline,exact_d4/solve_exact_rounded_f64,100,81382.40060449918,81132.11652841879,81659.40299566783,81020.18544793621,80744.5815018315,81523.86633779264,0.95
baseline,exact_d5/det,100,24.754912636981388,24.708178590496114,24.803258543233042,24.706097978590183,24.655587555199386,24.791548754935597,0.95
baseline,exact_d5/det_exact,100,3537.0224821091692,3524.943384456219,3549.2003679120767,3535.3914879218037,3515.021289351497,3543.500972049533,0.95
baseline,exact_d5/det_exact_f64_result,100,3482.173978224554,3476.118138648899,3488.039018942074,3485.8665144577712,3476.122468282362,3495.0472987355784,0.95
baseline,exact_d5/det_exact_rounded_f64,100,3471.027892830491,3460.152949876379,3481.22917812033,3473.9049837486455,3463.680897503592,3483.547838756678,0.95
